Project_ID,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Cost_Overrun_Flag,Schedule_Delay_Flag,Combined_Overrun_Flag,Final_CPI,Final_SPI,Final_Status,Actual_End_Date,Final_EAC
PRJ3-02087,0.1336,-7,1,0,1,0.8821,1.0101,Complete,2026-05-04,143341300
PRJ3-02088,0.0392,-15,0,0,0,0.9623,1.0305,Complete,2024-07-25,112509100
PRJ3-02089,0.1604,25,1,0,1,0.8618,0.9682,Complete,2021-02-26,175180400
PRJ3-02090,0.0355,45,0,1,1,0.9657,0.9485,Complete,2023-02-16,171653100
PRJ3-02091,0.0393,45,0,1,1,0.9622,0.9607,Complete,2023-07-29,210958300
PRJ3-02092,0.0522,21,0,0,0,0.9504,0.9837,Complete,2024-08-28,192061500
PRJ3-02093,0.1212,5,1,0,1,0.8919,0.9955,Complete,2025-02-08,63210100
PRJ3-02094,0.1861,-23,1,0,1,0.8431,1.0216,Complete,2026-05-28,1126822800
PRJ3-02095,0.0702,10,0,0,0,0.9344,0.9929,Complete,2026-06-17,153247600
PRJ3-02096,0.0708,-25,0,0,0,0.9339,1.0282,Complete,2020-12-14,163434900
PRJ3-02097,0.0235,41,0,1,1,0.9771,0.9638,Complete,2027-03-21,335327100
PRJ3-02098,-0.0423,8,0,0,0,1.0442,0.989,Complete,2026-04-19,109645700
PRJ3-02099,0.0716,-11,0,0,0,0.9331,1.0128,Complete,2023-08-07,46591000
PRJ3-02100,0.0541,12,0,0,0,0.9487,0.9886,Complete,2024-03-15,281675300
PRJ3-02101,0.1568,-19,1,0,1,0.8645,1.0149,Complete,2027-04-29,265917200
PRJ3-02102,-0.08,-3,0,0,0,1.087,1.003,Complete,2021-04-11,44803900
PRJ3-02103,0.0256,35,0,1,1,0.9751,0.9673,Complete,2025-02-19,233798000
PRJ3-02104,0.1562,47,1,1,1,0.8649,0.9604,Complete,2027-03-22,241188900
PRJ3-02105,0.0791,51,0,1,1,0.9267,0.9666,Complete,2026-09-18,260701900
PRJ3-02106,0.0741,-25,0,0,0,0.931,1.041,Complete,2024-10-02,189268600
PRJ3-02107,0.1974,-5,1,0,1,0.8351,1.006,Complete,2025-12-04,162341400
PRJ3-02108,0.1346,-6,1,0,1,0.8814,1.0056,Complete,2025-07-14,51613500
PRJ3-02109,0.0814,0,0,0,0,0.9248,1.0,Complete,2026-11-29,128577200
PRJ3-02110,0.1166,-25,1,0,1,0.8956,1.0299,Complete,2022-01-07,121579300
PRJ3-02111,0.0204,33,0,1,1,0.98,0.9376,Complete,2021-05-16,80141700
PRJ3-02112,-0.0026,-25,0,0,0,1.0026,1.0295,Complete,2023-07-03,84949900
PRJ3-02113,0.0967,21,0,0,0,0.9119,0.9839,Complete,2023-11-05,335967300
PRJ3-02114,0.1567,59,1,1,1,0.8645,0.9542,Complete,2025-11-01,667343900
PRJ3-02115,0.0173,-25,0,0,0,0.983,1.0456,Complete,2024-09-23,100211500
PRJ3-02116,0.1362,75,1,1,1,0.8802,0.954,Complete,2023-12-28,725683900
PRJ3-02117,0.0481,-25,0,0,0,0.9541,1.0209,Complete,2026-09-14,275245300
PRJ3-02118,0.1055,15,1,0,1,0.9046,0.9846,Complete,2024-11-13,240806500
PRJ3-02119,0.0508,-25,0,0,0,0.9517,1.0244,Complete,2026-02-08,186189400
PRJ3-02120,0.1897,-8,1,0,1,0.8406,1.0116,Complete,2025-05-04,51349700
PRJ3-02121,0.0518,7,0,0,0,0.9508,0.9895,Complete,2020-12-25,20763200
PRJ3-02122,0.0437,-13,0,0,0,0.9581,1.0123,Complete,2022-10-07,136775000
PRJ3-02123,0.1078,12,1,0,1,0.9027,0.9823,Complete,2022-06-13,66043400
PRJ3-02124,0.1435,5,1,0,1,0.8745,0.9952,Complete,2024-10-20,582998900
PRJ3-02125,-0.0504,23,0,0,0,1.0531,0.9696,Complete,2020-03-22,148955300
PRJ3-02126,0.0631,55,0,1,1,0.9407,0.9205,Complete,2020-04-14,94361500
PRJ3-02127,-0.0168,41,0,1,1,1.017,0.9686,Complete,2027-01-04,260489400
PRJ3-02128,-0.0284,4,0,0,0,1.0293,0.9923,Complete,2026-05-10,58930100
PRJ3-02129,0.0798,12,0,0,0,0.9261,0.9918,Complete,2023-02-25,207678400
PRJ3-02130,0.0914,-18,0,0,0,0.9163,1.0373,Complete,2024-10-01,138735000
PRJ3-02131,0.1909,-4,1,0,1,0.8397,1.0071,Complete,2026-10-18,159441000
PRJ3-02132,0.0447,-6,0,0,0,0.9572,1.0096,Complete,2023-11-04,96017700
PRJ3-02133,0.0267,31,0,1,1,0.974,0.9665,Complete,2026-02-15,399461800
PRJ3-02134,0.0622,-5,0,0,0,0.9414,1.008,Complete,2026-06-28,95382100
PRJ3-02135,0.0161,25,0,0,0,0.9841,0.9739,Complete,2023-01-16,139435400
PRJ3-02136,0.0388,21,0,0,0,0.9626,0.9566,Complete,2023-04-18,44276700
PRJ3-02137,0.04,55,0,1,1,0.9616,0.8807,Complete,2026-06-12,216764600
PRJ3-02138,0.0448,-6,0,0,0,0.9571,1.0067,Complete,2026-12-09,119975000
PRJ3-02139,-0.0428,-12,0,0,0,1.0447,1.0186,Complete,2023-03-15,56825400
PRJ3-02140,0.0233,-25,0,0,0,0.9772,1.0298,Complete,2020-03-31,106960000
PRJ3-02141,0.0255,20,0,0,0,0.9751,0.9788,Complete,2024-06-05,78803700
PRJ3-02142,0.0998,22,0,0,0,0.9093,0.9671,Complete,2024-09-01,62105100
PRJ3-02143,0.0801,42,0,1,1,0.9259,0.9594,Complete,2022-02-19,21998200
PRJ3-02144,0.077,-17,0,0,0,0.9285,1.0193,Complete,2024-01-08,144945600
PRJ3-02145,0.1218,-1,1,0,1,0.8915,1.0009,Complete,2024-05-03,413897700
PRJ3-02146,0.0751,-13,0,0,0,0.9301,1.0212,Complete,2026-03-28,140338200
PRJ3-02147,0.0608,0,0,0,0,0.9427,1.0,Complete,2026-07-08,33314300
PRJ3-02148,0.0803,37,0,1,1,0.9256,0.9679,Complete,2027-01-27,557811600
PRJ3-02149,0.1774,39,1,1,1,0.8493,0.9408,Complete,2021-01-25,53574500
PRJ3-02150,0.1431,49,1,1,1,0.8748,0.9006,Complete,2021-08-08,30053700
PRJ3-02151,0.1564,1,1,0,1,0.8647,0.9989,Complete,2026-05-29,48491900
PRJ3-02152,0.0281,-19,0,0,0,0.9727,1.0213,Complete,2021-09-22,164212200
PRJ3-02153,0.0463,3,0,0,0,0.9558,0.9972,Complete,2025-07-26,217241700
PRJ3-02154,0.1316,29,1,0,1,0.8837,0.9648,Complete,2022-12-26,100527700
PRJ3-02155,0.0357,8,0,0,0,0.9656,0.988,Complete,2026-04-18,120835800
PRJ3-02156,0.1701,26,1,0,1,0.8547,0.9784,Complete,2023-06-24,406695200
PRJ3-02157,-0.025,0,0,0,0,1.0257,1.0,Complete,2026-02-22,392359800
PRJ3-02159,0.1046,-23,1,0,1,0.9053,1.0168,Complete,2027-11-27,131040600
PRJ3-02160,0.0402,16,0,0,0,0.9614,0.9735,Complete,2025-02-26,101771600
PRJ3-02161,0.1264,36,1,1,1,0.8878,0.9723,Complete,2026-11-29,190843600
PRJ3-02162,0.0696,21,0,0,0,0.9349,0.972,Complete,2023-03-06,224213900
PRJ3-02163,0.0271,-4,0,0,0,0.9736,1.0043,Complete,2023-01-05,97153900
PRJ3-02164,0.0394,-8,0,0,0,0.9621,1.0061,Complete,2023-02-27,506506900
PRJ3-02165,0.0568,-5,0,0,0,0.9462,1.005,Complete,2024-07-30,140687700
PRJ3-02167,0.1188,86,1,1,1,0.8938,0.8867,Complete,2022-12-21,63759800
PRJ3-02168,0.0191,-15,0,0,0,0.9813,1.0212,Complete,2022-12-01,128952800
PRJ3-02169,-0.0339,-17,0,0,0,1.0351,1.0178,Complete,2021-05-24,159950300
PRJ3-02170,0.0127,0,0,0,0,0.9875,1.0,Complete,2023-11-09,123506200
PRJ3-02171,0.1102,-8,1,0,1,0.9007,1.0076,Complete,2024-03-21,534497400
PRJ3-02172,0.0682,15,0,0,0,0.9362,0.9831,Complete,2022-01-05,380671700
PRJ3-02173,0.024,11,0,0,0,0.9766,0.9905,Complete,2021-09-01,394355800
PRJ3-02174,-0.0165,-1,0,0,0,1.0168,1.0011,Complete,2020-12-08,293698400
PRJ3-02175,0.0902,6,0,0,0,0.9173,0.9926,Complete,2023-11-27,95638200
PRJ3-02176,0.093,-9,0,0,0,0.9149,1.0124,Complete,2024-06-07,159038900
PRJ3-02177,0.081,-13,0,0,0,0.925,1.0206,Complete,2023-04-05,89321200
PRJ3-02178,0.0204,-12,0,0,0,0.98,1.0196,Complete,2024-02-07,39756400
PRJ3-02179,-0.023,-16,0,0,0,1.0236,1.0236,Complete,2026-01-19,66142700
PRJ3-02180,0.0392,36,0,1,1,0.9623,0.9478,Complete,2023-02-19,52972300
PRJ3-02181,0.1565,59,1,1,1,0.8647,0.9599,Complete,2022-09-24,425272500
PRJ3-02182,0.0425,26,0,0,0,0.9593,0.9782,Complete,2021-04-05,158500900
PRJ3-02183,0.0101,11,0,0,0,0.99,0.9865,Complete,2021-01-11,70800800
PRJ3-02184,0.0297,65,0,1,1,0.9711,0.9437,Complete,2024-07-04,243173700
PRJ3-02185,0.0415,-2,0,0,0,0.9602,1.0022,Complete,2024-03-18,55121200
PRJ3-02186,0.0512,0,0,0,0,0.9513,1.0,Complete,2024-10-13,34206800
PRJ3-02187,0.0752,-25,0,0,0,0.9301,1.0225,Complete,2027-02-23,1021433900
PRJ3-02188,0.0703,27,0,0,0,0.9344,0.9471,Complete,2025-09-15,63401500
PRJ3-02189,0.0389,-3,0,0,0,0.9626,1.0028,Complete,2026-07-09,147203000
PRJ3-02190,0.0349,33,0,1,1,0.9663,0.9652,Complete,2024-05-10,186976000
PRJ3-02191,-0.0332,25,0,0,0,1.0344,0.9685,Complete,2027-02-18,357747200
PRJ3-02192,0.0529,0,0,0,0,0.9497,1.0,Complete,2020-12-24,217257300
PRJ3-02193,0.0197,19,0,0,0,0.9807,0.9859,Complete,2027-09-19,113547100
PRJ3-02194,0.0341,-7,0,0,0,0.967,1.0078,Complete,2025-02-03,116876700
PRJ3-02195,0.0708,8,0,0,0,0.9339,0.9846,Complete,2021-09-16,20607000
PRJ3-02196,0.0794,-10,0,0,0,0.9264,1.0101,Complete,2027-03-26,110456000
PRJ3-02197,0.1062,-25,1,0,1,0.904,1.0424,Complete,2026-07-21,117747000
PRJ3-02198,0.1552,50,1,1,1,0.8656,0.9623,Complete,2022-04-13,96166500
PRJ3-02199,0.1267,35,1,1,1,0.8875,0.9658,Complete,2024-04-25,375442400
PRJ3-02200,0.0904,43,0,1,1,0.9171,0.9534,Complete,2025-04-25,280664800
PRJ3-02201,-0.0664,38,0,1,1,1.0712,0.9447,Complete,2025-01-10,83233900
PRJ3-02202,0.0952,22,0,0,0,0.9131,0.9823,Complete,2025-05-30,178035100
PRJ3-02203,-0.0064,-25,0,0,0,1.0065,1.0538,Complete,2022-02-02,93233100
PRJ3-02204,0.1894,18,1,0,1,0.8408,0.9818,Complete,2026-08-25,228701900
PRJ3-02206,0.1564,73,1,1,1,0.8648,0.9471,Complete,2027-02-15,400920100
PRJ3-02207,-0.0083,-25,0,0,0,1.0083,1.0346,Complete,2025-06-05,48702700
PRJ3-02208,0.0521,44,0,1,1,0.9505,0.9667,Complete,2026-11-27,771448500
PRJ3-02209,0.0324,21,0,0,0,0.9686,0.9759,Complete,2025-04-11,93001900
PRJ3-02210,-0.0087,30,0,1,1,1.0088,0.9654,Complete,2025-03-24,163586500
PRJ3-02211,0.0478,10,0,0,0,0.9544,0.9885,Complete,2024-04-19,30841500
PRJ3-02212,0.0163,33,0,1,1,0.984,0.9711,Complete,2023-12-10,66534700
PRJ3-02213,0.0223,-25,0,0,0,0.9782,1.0424,Complete,2026-09-16,71922500
PRJ3-02214,0.0424,5,0,0,0,0.9593,0.996,Complete,2024-12-21,89235300
PRJ3-02215,0.1206,18,1,0,1,0.8923,0.9671,Complete,2026-05-24,42094700
PRJ3-02216,0.1612,19,1,0,1,0.8612,0.9806,Complete,2023-03-29,219814000
PRJ3-02217,0.1527,-25,1,0,1,0.8675,1.0246,Complete,2024-12-28,479619200
PRJ3-02218,-0.002,11,0,0,0,1.002,0.988,Complete,2020-12-26,122769200
PRJ3-02219,-0.0022,-25,0,0,0,1.0022,1.0419,Complete,2026-05-28,109897800
PRJ3-02220,0.1055,51,1,1,1,0.9046,0.9025,Complete,2025-05-09,58335200
PRJ3-02221,0.0556,14,0,0,0,0.9474,0.9848,Complete,2023-04-13,372431500
PRJ3-02222,0.1416,37,1,1,1,0.876,0.9181,Complete,2020-05-30,56361900
PRJ3-02223,0.1379,26,1,0,1,0.8788,0.9743,Complete,2022-12-26,179022700
PRJ3-02224,0.0478,13,0,0,0,0.9544,0.9874,Complete,2023-06-03,222557000
PRJ3-02225,-0.003,-25,0,0,0,1.003,1.0767,Complete,2026-05-06,103231000
PRJ3-02226,0.033,8,0,0,0,0.9681,0.9917,Complete,2024-03-06,731697800
PRJ3-02227,0.1197,17,1,0,1,0.8931,0.981,Complete,2021-12-15,161406100
PRJ3-02228,0.0729,-8,0,0,0,0.932,1.0076,Complete,2023-02-22,51345000
PRJ3-02229,-0.0358,11,0,0,0,1.0371,0.9771,Complete,2024-03-11,40310600
PRJ3-02230,0.1148,6,1,0,1,0.897,0.9946,Complete,2027-04-01,105276200
PRJ3-02231,0.0709,8,0,0,0,0.9338,0.9917,Complete,2025-04-29,138323300
PRJ3-02232,0.2352,23,1,0,1,0.8096,0.97,Complete,2025-04-07,125153600
PRJ3-02233,0.0326,-25,0,0,0,0.9684,1.0266,Complete,2025-02-08,93762700
PRJ3-02234,0.1666,15,1,0,1,0.8572,0.9794,Complete,2023-09-24,61660300
PRJ3-02235,0.1679,-4,1,0,1,0.8562,1.0033,Complete,2027-02-09,210528500
PRJ3-02236,-0.041,-7,0,0,0,1.0427,1.0096,Complete,2023-09-26,94752500
PRJ3-02237,0.1412,43,1,1,1,0.8762,0.9604,Complete,2027-01-29,129753300
PRJ3-02238,0.0961,53,0,1,1,0.9123,0.9316,Complete,2026-03-07,45654300
PRJ3-02239,0.1323,0,1,0,1,0.8832,1.0,Complete,2027-01-29,101961200
PRJ3-02240,0.0559,-25,0,0,0,0.947,1.0384,Complete,2025-05-24,314915400
PRJ3-02241,0.0426,37,0,1,1,0.9592,0.9428,Complete,2021-07-11,61434100
PRJ3-02242,0.0424,-25,0,0,0,0.9593,1.0668,Complete,2025-07-25,32103200
PRJ3-02243,0.129,-8,1,0,1,0.8857,1.0083,Complete,2025-12-15,184490300
PRJ3-02244,0.0619,-21,0,0,0,0.9417,1.0293,Complete,2020-06-21,62121400
PRJ3-02245,0.0443,-25,0,0,0,0.9576,1.0329,Complete,2022-03-09,202451500
PRJ3-02246,0.1226,39,1,1,1,0.8908,0.9536,Complete,2022-10-21,47758800
PRJ3-02247,0.0371,2,0,0,0,0.9642,0.998,Complete,2027-02-11,93030100
PRJ3-02248,0.1006,-8,1,0,1,0.9086,1.0075,Complete,2025-11-02,341657000
PRJ3-02249,0.1003,63,1,1,1,0.9089,0.936,Complete,2021-09-24,123710000
PRJ3-02250,0.0517,-25,0,0,0,0.9508,1.0287,Complete,2022-07-05,125386600
PRJ3-02251,0.0754,9,0,0,0,0.9299,0.9894,Complete,2024-04-13,96773800
PRJ3-02252,0.0636,18,0,0,0,0.9402,0.9858,Complete,2026-02-10,259315500
PRJ3-02253,-0.0476,-23,0,0,0,1.05,1.0554,Complete,2025-08-08,113450400
PRJ3-02254,0.1255,4,1,0,1,0.8885,0.9967,Complete,2023-06-16,170773200
PRJ3-02256,0.021,15,0,0,0,0.9794,0.9803,Complete,2025-06-07,83016600
PRJ3-02257,0.0714,41,0,1,1,0.9333,0.9639,Complete,2024-05-12,469407200
PRJ3-02258,-0.079,-25,0,0,0,1.0858,1.0381,Complete,2023-07-12,33310600
PRJ3-02259,0.1433,-4,1,0,1,0.8746,1.0033,Complete,2026-02-23,219981100
PRJ3-02260,0.0674,-25,0,0,0,0.9368,1.0387,Complete,2026-12-22,47156100
PRJ3-02261,0.0725,-14,0,0,0,0.9324,1.0111,Complete,2025-11-12,129123400
PRJ3-02262,0.041,-25,0,0,0,0.9606,1.0463,Complete,2024-04-01,28533800
PRJ3-02263,0.045,12,0,0,0,0.9569,0.9809,Complete,2020-08-11,43993800
PRJ3-02264,-0.019,-25,0,0,0,1.0193,1.0224,Complete,2026-06-11,364994300
PRJ3-02265,0.0687,-12,0,0,0,0.9357,1.0107,Complete,2021-07-17,397512700
PRJ3-02266,-0.0128,-18,0,0,0,1.0129,1.0453,Complete,2020-12-22,15544500
PRJ3-02267,-0.0162,1,0,0,0,1.0165,0.9987,Complete,2023-07-15,94967100
PRJ3-02268,0.0244,-7,0,0,0,0.9762,1.0107,Complete,2025-08-28,61189600
PRJ3-02269,0.0991,-7,0,0,0,0.9098,1.01,Complete,2026-03-12,131961700
PRJ3-02270,0.1238,-12,1,0,1,0.8899,1.0183,Complete,2022-08-18,112329700
PRJ3-02271,0.0595,-17,0,0,0,0.9439,1.0214,Complete,2026-07-10,24095700
PRJ3-02272,0.022,-22,0,0,0,0.9785,1.0452,Complete,2020-06-23,122970400
PRJ3-02273,-0.0312,4,0,0,0,1.0322,0.9927,Complete,2024-06-23,162350700
PRJ3-02274,0.049,19,0,0,0,0.9533,0.9735,Complete,2025-06-10,305426400
PRJ3-02275,0.0686,27,0,0,0,0.9358,0.9791,Complete,2022-01-18,107462700
PRJ3-02276,0.0996,45,0,1,1,0.9094,0.9432,Complete,2025-09-14,293056300
PRJ3-02277,-0.0074,-6,0,0,0,1.0075,1.0117,Complete,2025-06-19,224511500
PRJ3-02278,0.0888,-3,0,0,0,0.9184,1.0033,Complete,2026-09-21,297775500
PRJ3-02279,0.053,15,0,0,0,0.9497,0.9831,Complete,2026-01-11,139138600
PRJ3-02280,0.1488,32,1,1,1,0.8705,0.9717,Complete,2021-11-23,123752500
PRJ3-02281,0.0217,-4,0,0,0,0.9788,1.0038,Complete,2024-12-12,203882300
PRJ3-02282,0.0847,52,0,1,1,0.9219,0.9408,Complete,2022-12-18,120191200
PRJ3-02283,-0.0024,-9,0,0,0,1.0024,1.0195,Complete,2024-01-26,156780700
PRJ3-02284,0.0795,-2,0,0,0,0.9263,1.0021,Complete,2027-03-16,185587200
PRJ3-02285,-0.0081,31,0,1,1,1.0081,0.972,Complete,2023-01-05,372881600
PRJ3-02286,0.0117,4,0,0,0,0.9884,0.9972,Complete,2024-07-17,662439700
PRJ3-02287,-0.0224,3,0,0,0,1.023,0.9948,Complete,2021-10-10,90489300
PRJ3-02288,0.1235,-1,1,0,1,0.8901,1.0011,Complete,2025-03-08,269008800
PRJ3-02289,0.06,-10,0,0,0,0.9434,1.0091,Complete,2027-11-21,152851300
PRJ3-02290,0.0091,6,0,0,0,0.991,0.9899,Complete,2026-01-26,63413800
PRJ3-02291,0.1024,59,1,1,1,0.9071,0.9519,Complete,2024-08-10,301648000
PRJ3-02292,0.0901,-6,0,0,0,0.9173,1.0071,Complete,2020-06-21,187209900
PRJ3-02293,-0.0656,27,0,0,0,1.0702,0.9767,Complete,2023-02-16,80653000
PRJ3-02294,-0.0153,2,0,0,0,1.0156,0.9973,Complete,2023-07-04,272249000
PRJ3-02295,0.1141,22,1,0,1,0.8976,0.9774,Complete,2021-10-03,90887300
PRJ3-02296,0.1258,27,1,0,1,0.8883,0.975,Complete,2026-11-02,321555700
PRJ3-02297,0.0274,38,0,1,1,0.9733,0.9697,Complete,2025-01-15,209426900
PRJ3-02298,0.0839,43,0,1,1,0.9226,0.9542,Complete,2021-11-20,165261400
PRJ3-02299,0.1426,49,1,1,1,0.8752,0.9357,Complete,2022-01-02,97842700
PRJ3-02300,0.0392,44,0,1,1,0.9622,0.9621,Complete,2024-09-06,259669100
PRJ3-02301,0.1015,-25,1,0,1,0.9078,1.0426,Complete,2023-10-31,84009100
PRJ3-02302,0.0266,-25,0,0,0,0.9741,1.0481,Complete,2025-05-22,221828600
PRJ3-02303,0.0738,-12,0,0,0,0.9312,1.0162,Complete,2023-04-13,59055600
PRJ3-02304,0.1521,4,1,0,1,0.868,0.9957,Complete,2023-11-05,162353900
PRJ3-02305,0.0367,-12,0,0,0,0.9646,1.0152,Complete,2025-03-10,83895400
PRJ3-02306,0.0619,19,0,0,0,0.9417,0.9782,Complete,2027-01-31,90131000
PRJ3-02308,0.1669,22,1,0,1,0.857,0.9786,Complete,2021-11-04,135866300
PRJ3-02309,0.0952,12,0,0,0,0.9131,0.9874,Complete,2023-10-21,71715600
PRJ3-02310,0.0015,-25,0,0,0,0.9985,1.0291,Complete,2024-12-13,153585200
PRJ3-02311,0.1671,47,1,1,1,0.8568,0.9582,Complete,2024-01-10,342108100
PRJ3-02312,0.0746,30,0,1,1,0.9306,0.9784,Complete,2024-03-02,321824800
PRJ3-02313,-0.0331,-10,0,0,0,1.0342,1.0133,Complete,2025-10-02,34882700
PRJ3-02314,0.0955,5,0,0,0,0.9128,0.9914,Complete,2023-05-13,91211700
PRJ3-02315,0.0635,30,0,1,1,0.9403,0.9735,Complete,2024-04-08,183688100
PRJ3-02316,0.0015,13,0,0,0,0.9985,0.9825,Complete,2026-08-23,39297300
PRJ3-02317,0.0488,-25,0,0,0,0.9535,1.0575,Complete,2025-05-04,49037500
PRJ3-02318,0.0529,28,0,0,0,0.9498,0.9749,Complete,2022-04-05,159233600
PRJ3-02319,0.0356,0,0,0,0,0.9656,1.0,Complete,2023-06-25,124758900
PRJ3-02320,0.0126,17,0,0,0,0.9876,0.9764,Complete,2023-06-09,165840700
PRJ3-02321,0.0583,18,0,0,0,0.9449,0.9833,Complete,2020-07-02,181117400
PRJ3-02322,0.0022,24,0,0,0,0.9978,0.9672,Complete,2023-11-09,106965100
PRJ3-02323,0.1343,-9,1,0,1,0.8816,1.0075,Complete,2025-10-10,340976500
PRJ3-02324,0.0365,11,0,0,0,0.9648,0.9754,Complete,2024-08-05,49976900
PRJ3-02325,0.0324,-25,0,0,0,0.9686,1.0373,Complete,2026-07-17,96778300
PRJ3-02326,0.1017,11,1,0,1,0.9077,0.981,Complete,2021-08-22,129449000
PRJ3-02327,-0.017,35,0,1,1,1.0173,0.9392,Complete,2026-05-12,133815700
PRJ3-02328,0.038,-11,0,0,0,0.9633,1.0266,Complete,2024-04-18,195229200
PRJ3-02329,0.0546,19,0,0,0,0.9482,0.9827,Complete,2022-11-10,125005500
PRJ3-02330,0.0359,-12,0,0,0,0.9653,1.0097,Complete,2027-08-10,98877800
PRJ3-02331,0.0575,1,0,0,0,0.9456,0.999,Complete,2026-08-11,157013800
PRJ3-02332,0.0144,5,0,0,0,0.9858,0.9939,Complete,2025-06-04,73084000
PRJ3-02333,0.0176,14,0,0,0,0.9827,0.989,Complete,2021-07-23,140346700
PRJ3-02334,0.1059,4,1,0,1,0.9042,0.9955,Complete,2024-08-17,369161500
PRJ3-02335,0.0228,27,0,0,0,0.9777,0.9638,Complete,2024-03-23,76639300
PRJ3-02336,0.0406,17,0,0,0,0.9609,0.9748,Complete,2025-04-17,50317700
PRJ3-02337,0.0611,7,0,0,0,0.9424,0.9888,Complete,2026-03-29,138822600
PRJ3-02338,0.1427,41,1,1,1,0.8751,0.9163,Complete,2026-03-14,42617700
PRJ3-02339,0.0674,35,0,1,1,0.9369,0.9504,Complete,2026-03-17,70421500
PRJ3-02340,0.0355,15,0,0,0,0.9657,0.9782,Complete,2022-09-22,66764100
PRJ3-02341,0.0372,23,0,0,0,0.9641,0.9492,Complete,2024-03-08,27369700
PRJ3-02342,0.1936,64,1,1,1,0.8378,0.938,Complete,2022-08-03,113111300
PRJ3-02343,0.0344,19,0,0,0,0.9667,0.9743,Complete,2023-08-14,48483800
PRJ3-02344,-0.0263,-14,0,0,0,1.027,1.0174,Complete,2022-11-01,39826400
PRJ3-02345,0.0656,-17,0,0,0,0.9384,1.0157,Complete,2022-08-06,235381100
PRJ3-02346,0.0719,16,0,0,0,0.9329,0.9873,Complete,2021-06-19,185154500
PRJ3-02347,0.0861,18,0,0,0,0.9207,0.9778,Complete,2025-11-24,65802700
PRJ3-02348,0.1219,14,1,0,1,0.8914,0.9849,Complete,2024-06-24,157911200
PRJ3-02349,0.0881,-25,0,0,0,0.9191,1.0234,Complete,2022-12-21,188312600
PRJ3-02350,0.009,33,0,1,1,0.9911,0.8866,Complete,2022-12-03,143414100
PRJ3-02351,0.0424,-25,0,0,0,0.9594,1.0313,Complete,2020-06-12,94189000
PRJ3-02352,0.0707,19,0,0,0,0.9339,0.9836,Complete,2027-05-24,176147300
PRJ3-02353,0.0386,22,0,0,0,0.9629,0.9451,Complete,2025-11-14,55333100
PRJ3-02354,0.1483,5,1,0,1,0.8709,0.9945,Complete,2026-06-22,368589900
PRJ3-02355,0.0058,3,0,0,0,0.9942,0.9956,Complete,2025-04-24,548905900
PRJ3-02356,0.0627,29,0,0,0,0.941,0.9655,Complete,2024-11-17,150843700
PRJ3-02357,0.091,-14,0,0,0,0.9166,1.012,Complete,2021-09-15,220249600
PRJ3-02358,0.1765,17,1,0,1,0.85,0.9781,Complete,2023-05-04,153150500
PRJ3-02359,0.0875,-10,0,0,0,0.9195,1.0106,Complete,2027-03-10,188190100
PRJ3-02360,0.1675,16,1,0,1,0.8565,0.9818,Complete,2020-06-13,95286600
PRJ3-02361,0.0715,10,0,0,0,0.9333,0.9905,Complete,2025-02-02,338804300
PRJ3-02362,0.0588,5,0,0,0,0.9445,0.9937,Complete,2022-11-09,335121600
PRJ3-02363,0.0673,50,0,1,1,0.9369,0.9162,Complete,2020-09-29,66965900
PRJ3-02364,0.0748,16,0,0,0,0.9304,0.9861,Complete,2027-07-07,85853800
PRJ3-02365,0.0628,51,0,1,1,0.941,0.927,Complete,2021-10-04,51647400
PRJ3-02366,-0.0031,36,0,1,1,1.0031,0.9627,Complete,2022-10-05,239331100
PRJ3-02367,0.0422,55,0,1,1,0.9595,0.95,Complete,2025-05-28,238667100
PRJ3-02368,0.036,19,0,0,0,0.9652,0.982,Complete,2027-02-02,235419500
PRJ3-02369,0.1122,7,1,0,1,0.8991,0.9911,Complete,2023-05-19,60863900
PRJ3-02370,0.0807,2,0,0,0,0.9253,0.9969,Complete,2025-05-19,90566200
PRJ3-02371,0.1059,13,1,0,1,0.9042,0.9731,Complete,2020-02-27,72563700
PRJ3-02372,0.0836,49,0,1,1,0.9228,0.9469,Complete,2021-06-25,157765400
PRJ3-02373,0.1783,-5,1,0,1,0.8487,1.007,Complete,2026-02-18,240198900
PRJ3-02374,0.169,48,1,1,1,0.8555,0.9246,Complete,2020-09-09,44047600
PRJ3-02375,0.1498,-11,1,0,1,0.8697,1.0191,Complete,2025-10-29,52590300
PRJ3-02376,0.0472,-20,0,0,0,0.9549,1.0361,Complete,2020-05-17,353515100
PRJ3-02377,0.0605,3,0,0,0,0.943,0.9976,Complete,2027-08-21,132760500
PRJ3-02378,0.1035,20,1,0,1,0.9062,0.9632,Complete,2023-09-07,65750000
PRJ3-02379,0.119,-1,1,0,1,0.8937,1.0015,Complete,2023-12-08,105236000
PRJ3-02380,0.1478,32,1,1,1,0.8712,0.9573,Complete,2024-11-08,162205400
PRJ3-02381,0.0482,17,0,0,0,0.954,0.9875,Complete,2026-10-12,545445600
PRJ3-02382,0.0344,2,0,0,0,0.9668,0.9982,Complete,2023-02-09,414207000
PRJ3-02383,0.0614,-25,0,0,0,0.9421,1.0374,Complete,2021-08-19,234369900
PRJ3-02384,0.2162,78,1,1,1,0.8222,0.9274,Complete,2021-01-15,312031900
PRJ3-02385,0.0111,38,0,1,1,0.9891,0.9456,Complete,2026-05-04,145307300
