Project_ID,Project_Name,Project_Type,Region,State,Client_Type,Contract_Type,Delivery_Method,Complexity_Level,Digital_Coordination_Level,Owner_Decision_Profile,Start_Date,Snapshot_Date,Snapshot_Year,Original_Budget,Planned_Duration_Days,Planned_Percent_Complete,Actual_Percent_Complete,CPI_Snapshot,SPI_Snapshot,Cost_Variance_Pct_Snapshot,Schedule_Variance_Days_Snapshot,Labor_Productivity_Index,Procurement_Delay_Days_to_Date,Weather_Impact_Days_to_Date,Safety_Incident_Rate_to_Date,Snapshot_Data_Completeness_Pct,RFI_Count_to_Date,RFI_Count_per_10M,Avg_RFI_Response_Days,RFI_On_Time_Rate,Overdue_RFI_Rate,High_Critical_Overdue_Rate,RFI_Revision_Rate,RFI_Reopen_Rate,RFI_to_Change_Rate,Approved_Change_Value_Pct_Budget,Pending_Change_Exposure_Pct_Budget,Change_Approval_Cycle_Days,Old_Pending_Change_Rate,Forecast_Incorporation_Lag_Days,Contingency_Utilization_Pct,Revision_Loop_Rate,Workflow_Handoff_Rate,Workflow_Risk_Score_Snapshot,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Cost_Overrun_Flag,Schedule_Delay_Flag,Combined_Overrun_Flag,Final_CPI,Final_SPI,Final_Status,Actual_End_Date,Final_EAC,Data_Split
PRJ3-01825,Mesa Corporate Center 1825,Commercial,West,OR,Public,Lump Sum,Design-Bid-Build,High,High,Standard,2024-09-10,2025-11-23,2025,41192500,804,0.547,0.581,0.9889,1.0572,0.0163,-27,0.8873,0,3,0.625,0.9353,34,8.254,6.975,0.2581,0.2912,0.0622,0.2036,0.0553,0.1765,0.0195,0.0539,19.115,0.3709,6.342,0.3398,0.2331,0.4132,4,0.0369,15,0,0,0,0.9644,0.9817,Complete,2026-12-08,42712600,Test
PRJ3-01826,Gateway Utility Corridor 1826,Infrastructure,Southwest,AZ,Public,Lump Sum,Design-Bid-Build,Moderate,Low,Fast,2019-10-10,2021-06-12,2021,108597500,1274,0.48,0.487,1.0099,1.0438,-0.0067,-9,0.9613,28,7,0.681,0.972,55,5.065,7.842,0.2287,0.2612,0.0482,0.0201,0.0161,0.164,0.0264,0.0033,10.88,0.1111,1.389,0.3105,0.1071,0.2925,1,-0.0046,-2,0,0,0,1.0046,1.0016,Complete,2023-04-04,108100100,Train
PRJ3-01827,Northstar Civic Complex 1827,Institutional,Southeast,FL,Private,Unit Price,Design-Bid-Build,Moderate,Moderate,Fast,2024-11-22,2025-11-22,2025,82472500,679,0.538,0.5477,0.951,0.9729,0.0044,-7,1.0202,20,19,0.79,0.9897,33,4.001,2.546,0.6143,0.0137,0,0.0547,0.0048,0.1192,0.0092,0,16.821,0.1943,6.91,0.0837,0.1661,0.3067,1,0.0039,-11,0,0,0,0.9961,1.0165,Complete,2026-09-21,82794500,Test
PRJ3-01828,Riverside Residences 1828,Residential,Southwest,TX,Public-Private Partnership,Cost Plus,Design-Build,Very High,Low,Fast,2020-03-16,2020-10-26,2020,35417900,615,0.365,0.3062,0.9034,0.8896,0.0311,36,0.9465,25,8,0.64,0.9524,12,3.388,11.251,0.1965,0.3833,0.0814,0.1135,0.0166,0.2798,0.0475,0.0204,10.239,0.173,7.767,0.3135,0.2503,0.3546,4,0.0966,-6,0,0,0,0.9119,1.0099,Complete,2021-11-15,38837600,Train
PRJ3-01829,Horizon Education Center 1829,Institutional,Northeast,NJ,Public-Private Partnership,Guaranteed Maximum Price,Design-Bid-Build,High,Low,Fast,2020-11-19,2022-03-12,2022,54529300,897,0.534,0.4592,0.9035,0.9045,0.0474,67,0.9516,22,19,0.736,0.9656,45,8.252,9.448,0.2505,0.3905,0.0691,0.1947,0.0598,0.1911,0.0281,0.0338,17.773,0.2588,2.962,0.3403,0.2315,0.3408,3,0.1238,16,1,0,1,0.8898,0.9825,Complete,2023-05-21,61279700,Train
PRJ3-01830,Harbor Logistics Center 1830,Industrial,Northeast,CT,Private,Cost Plus,IPD,Low,Low,Fast,2022-01-19,2023-03-08,2023,105920900,700,0.591,0.6489,0.9683,1.0553,-0.0099,-41,0.9525,10,5,0,0.9618,42,3.965,13.815,0.08,0.505,0.1121,0.0901,0.0137,0.1375,0.0225,0.0106,21.13,0.2554,1.446,0.2525,0.2193,0.2968,4,0.0185,10,0,0,0,0.9819,0.9859,Complete,2023-12-30,107876500,Train
PRJ3-01831,Copper Corporate Center 1831,Commercial,Midwest,IL,Private,Unit Price,IPD,Very High,Moderate,Standard,2018-07-07,2019-03-21,2019,53376200,734,0.351,0.3427,0.8743,0.9262,0.0376,6,1.0659,35,23,0.636,0.9619,41,7.681,8.085,0.1999,0.3075,0.0734,0.1995,0.0958,0.202,0.0528,0.024,28.575,0.3389,6.771,0.4057,0.3407,0.4526,4,0.1105,56,1,1,1,0.9005,0.9291,Complete,2020-09-04,59273900,Train
PRJ3-01832,Copper Apartments 1832,Residential,West,CA,Private,Lump Sum,Design-Bid-Build,Moderate,Moderate,Slow,2019-12-22,2020-11-11,2020,94152400,669,0.487,0.4381,0.9025,0.8999,0.0517,33,0.9671,0,6,0.737,0.9734,46,4.886,8.206,0.1224,0.3621,0.0841,0.0632,0.0187,0.02,0.0126,0.0324,12.621,0.2836,4.979,0.2145,0.114,0.2748,3,0.099,-12,0,0,0,0.9099,1.0183,Complete,2021-10-09,103476800,Train
PRJ3-01833,Canyon Earthworks Package 1833,Heavy Civil,Mountain,MT,Private,Cost Plus,Design-Bid-Build,Moderate,Moderate,Fast,2023-12-23,2025-07-24,2025,437034700,1147,0.505,0.5206,1.0893,1.0061,-0.0426,-18,1.0672,0,8,0.99,0.9574,213,4.874,6.974,0.5075,0.2879,0.0732,0.0786,0.0695,0.1278,0.0214,0.0056,14.794,0.2396,3.181,0.0842,0.175,0.4098,2,0.0114,-24,0,0,0,0.9887,1.0214,Complete,2027-01-19,442037500,Test
PRJ3-01834,Harbor Marketplace 1834,Commercial,Mountain,CO,Private,Lump Sum,CMAR,Moderate,High,Fast,2025-02-24,2025-12-10,2025,106805800,731,0.396,0.3766,1.0084,0.9495,0.0,14,0.9137,1,17,0.653,0.9688,41,3.839,6.129,0.5195,0.2629,0.0243,0.0309,0.026,0.1443,0.0435,0.0032,18.742,0.2513,0,0.2382,0.2115,0.2744,1,0.0733,-25,0,0,0,0.9317,1.0354,Complete,2027-01-31,114637700,Test
PRJ3-01835,Mesa Airport Improvements 1835,Infrastructure,Mountain,ID,Private,Lump Sum,IPD,Moderate,Low,Standard,2024-03-23,2025-12-04,2025,319826200,1230,0.505,0.4825,0.9734,0.959,0.039,28,0.9173,2,7,0.903,0.9806,159,4.971,4.331,0.4898,0.2707,0.0762,0.2231,0.0893,0.138,0.0418,0.0211,23.027,0.1918,3.888,0.2969,0.2583,0.2113,3,0.058,-9,0,0,0,0.9451,1.0074,Complete,2027-07-27,338387700,Test
PRJ3-01836,Aspen Marketplace 1836,Commercial,West,WA,Public,Cost Plus,CMAR,Very High,Moderate,Standard,2024-10-14,2025-10-27,2025,107927200,929,0.407,0.386,0.8758,0.9903,0.0685,20,0.9322,25,9,0.634,0.9582,55,5.096,10.177,0.1712,0.3187,0.0926,0.1511,0.0738,0.1768,0.0815,0.0231,16.822,0.1642,6.055,0.4799,0.1599,0.3632,3,0.1215,-4,1,0,1,0.8917,1.0043,Complete,2027-04-27,121036700,Test
PRJ3-01837,Evergreen Highway Improvements 1837,Heavy Civil,West,CA,Private,Lump Sum,Design-Bid-Build,Very High,High,Slow,2022-07-06,2024-02-22,2024,184058700,1461,0.408,0.3644,0.8661,0.9125,0.0626,64,0.8719,32,4,0.875,0.9362,112,6.085,10.698,0.08,0.4473,0.0908,0.1174,0.0191,0.2022,0.0697,0.0524,16.406,0.2912,5.104,0.4807,0.1817,0.4013,5,0.0841,36,0,1,1,0.9225,0.976,Complete,2026-08-11,199532000,Validation
PRJ3-01838,Horizon Urban Village 1838,Mixed-Use,Southwest,TX,Public,Cost Plus,CMAR,High,High,Standard,2020-07-09,2021-11-12,2021,128350500,1124,0.437,0.4674,0.9908,1.0701,0.0022,-34,1.0003,20,3,0.156,0.9736,63,4.908,8.278,0.2839,0.3702,0.0957,0.0971,0.0371,0.1782,0.0396,0.0193,17.292,0.208,6.189,0.2194,0.2132,0.2783,3,-0.0442,26,0,0,0,1.0462,0.9774,Complete,2023-09-02,122677200,Train
PRJ3-01839,Aspen Distribution Hub 1839,Industrial,Southeast,TN,Public,Guaranteed Maximum Price,Design-Bid-Build,Very High,Moderate,Standard,2020-01-04,2021-01-19,2021,53636700,874,0.436,0.3988,0.9475,0.9298,0.0325,33,0.823,13,26,0.555,0.9586,25,4.661,9.917,0.08,0.3832,0.1294,0.1676,0.0259,0.2145,0.0352,0.0344,37.081,0.3591,4.047,0.3069,0.3274,0.3847,5,0.1062,23,1,0,1,0.904,0.9744,Complete,2022-06-19,59333800,Train
PRJ3-01840,Mesa Apartments 1840,Residential,West,CA,Private,Lump Sum,Design-Build,Very High,High,Fast,2019-10-23,2020-07-13,2020,42258000,639,0.414,0.4288,1.0087,0.9404,0.0044,-9,0.9925,0,6,1.069,0.9596,19,4.496,12.264,0.08,0.3612,0.0694,0.1513,0.0208,0.314,0.0452,0.0029,30.118,0.3107,1.612,0.4129,0.325,0.3211,3,-0.0349,7,0,0,0,1.0362,0.9892,Complete,2021-07-30,40782700,Train
PRJ3-01841,Northstar District 1841,Mixed-Use,Midwest,IL,Public-Private Partnership,Unit Price,Design-Bid-Build,Moderate,Moderate,Fast,2024-01-21,2024-11-17,2024,86766100,711,0.424,0.4542,0.9454,0.9952,0.0412,-22,1.0635,0,5,0.451,0.964,41,4.725,5.116,0.4424,0.0835,0.0082,0.0135,0.049,0.1321,0.0333,0.0079,10.8,0.2741,0,0.2999,0.1181,0.3465,1,0.0196,-4,0,0,0,0.9808,1.0057,Complete,2025-12-28,88469000,Validation
PRJ3-01842,Redwood Transit-Oriented Development 1842,Mixed-Use,Northeast,MA,Private,Lump Sum,Design-Bid-Build,Moderate,Moderate,Fast,2021-11-11,2022-09-18,2022,89929500,759,0.411,0.421,0.907,1.0114,0.0529,-8,0.8101,18,11,0.44,0.9816,45,5.004,4.434,0.6399,0.1312,0.0319,0.0464,0,0.0652,0.0236,0.0007,18.762,0.2353,1.848,0.1723,0.1282,0.323,1,0.0797,-6,0,0,0,0.9262,1.008,Complete,2023-12-04,97095600,Train
PRJ3-01843,Riverside Education Center 1843,Institutional,Midwest,MO,Private,Lump Sum,CMAR,High,Low,Standard,2022-05-12,2023-05-25,2023,96690700,875,0.433,0.4193,0.9514,0.945,-0.0025,12,0.8438,12,25,0.441,0.9497,46,4.757,11.178,0.1544,0.3336,0.073,0.1301,0.0449,0.2366,0.0176,0.0426,27.064,0.2613,2.707,0.3645,0.2227,0.3373,4,-0.0018,21,0,0,0,1.0018,0.9766,Complete,2024-10-24,96513000,Train
PRJ3-01844,Crescent Urban Village 1844,Mixed-Use,Southeast,TN,Private,Lump Sum,Design-Build,High,Low,Standard,2024-01-15,2025-08-12,2025,584676800,1005,0.573,0.5402,0.9632,0.8977,0.0274,33,0.936,37,13,0.415,0.9651,240,4.105,6.454,0.3569,0.2849,0.0924,0.147,0.0315,0.1741,0.0517,0.0258,17.199,0.1932,1.163,0.3126,0.1958,0.4452,2,0.0974,-5,0,0,0,0.9112,1.005,Complete,2026-10-11,641633100,Test
PRJ3-01845,Evergreen Earthworks Package 1845,Heavy Civil,Midwest,OH,Public,Guaranteed Maximum Price,Design-Bid-Build,Low,Moderate,Fast,2021-05-02,2022-06-28,2022,206416800,1186,0.356,0.2748,1.0748,0.8509,0.0051,96,0.9614,17,13,0.422,0.9868,89,4.312,8.353,0.3539,0.2403,0.0362,0.0459,0.0231,0.0314,0.0317,0.0119,18.09,0.2365,1.022,0.1968,0.2516,0.1759,2,0.0489,8,0,0,0,0.9534,0.9933,Complete,2024-08-08,216511700,Train
PRJ3-01846,Redwood Public Works Program 1846,Infrastructure,Mountain,MT,Public,Guaranteed Maximum Price,IPD,High,Low,Fast,2018-05-16,2020-07-10,2020,298121600,1481,0.531,0.5089,0.9811,0.9791,-0.0203,33,0.8861,12,20,0.547,0.9472,154,5.166,8.361,0.3581,0.2389,0.0908,0.2505,0.0383,0.1912,0.05,0.0182,33.258,0.3895,4.577,0.1651,0.4216,0.2357,4,0.0849,38,0,1,1,0.9218,0.975,Complete,2022-07-13,323422900,Train
PRJ3-01847,Redwood Apartments 1847,Residential,Southeast,TN,Private,Unit Price,Design-Build,Moderate,Low,Standard,2021-01-11,2022-01-28,2022,21619900,676,0.566,0.5532,0.9388,1.0044,0.0181,9,1.1054,0,10,0.343,0.9801,13,6.013,8.248,0.3563,0.285,0.0815,0.1079,0.0185,0.1187,0.0193,0.0296,10.039,0.1304,5.807,0.4132,0.1525,0.4808,3,0.0448,8,0,0,0,0.9571,0.9883,Complete,2022-11-26,22588400,Train
PRJ3-01848,Copper Apartments 1848,Residential,Mountain,MT,Private,Cost Plus,Design-Build,High,Moderate,Standard,2021-05-25,2022-03-14,2022,33208600,582,0.505,0.5058,0.9104,0.9976,0.0676,0,1.043,1,11,0.722,0.9764,25,7.528,8.459,0.2056,0.3459,0.0742,0.1877,0.0443,0.2004,0.0397,0.0099,22.308,0.224,6.196,0.2088,0.1808,0.2694,3,0.1162,2,1,0,1,0.8959,0.9966,Complete,2022-12-30,37067300,Train
PRJ3-01849,Copper Distribution Hub 1849,Industrial,Northeast,CT,Private,Lump Sum,Design-Bid-Build,High,Moderate,Fast,2021-10-24,2023-05-10,2023,137316900,1097,0.514,0.5328,0.9931,0.9521,-0.0119,-21,0.9961,12,14,0.639,0.9509,59,4.297,5.28,0.4338,0.2444,0.0497,0.1101,0.0473,0.1934,0.0397,0.0255,14.547,0.184,0,0.1735,0.1619,0.3405,2,-0.0075,31,0,1,1,1.0075,0.9725,Complete,2024-11-25,136291400,Train
PRJ3-01851,Northstar Office Campus 1851,Commercial,Southeast,TN,Private,Guaranteed Maximum Price,Design-Build,Very High,Moderate,Standard,2021-04-17,2022-04-10,2022,114594000,625,0.574,0.5317,0.9814,0.912,-0.0049,26,0.8591,17,16,0.637,0.9604,74,6.458,6.083,0.3453,0.3177,0.0746,0.1912,0.0682,0.2334,0.032,0.0171,15.433,0.2448,2.155,0.2185,0.1891,0.4142,2,0.038,27,0,0,0,0.9634,0.9586,Complete,2023-01-29,118952200,Train
PRJ3-01852,Copper Airport Improvements 1852,Infrastructure,Northeast,NY,Public-Private Partnership,Guaranteed Maximum Price,Design-Build,Moderate,Low,Slow,2017-02-28,2019-01-09,2019,119983100,1208,0.563,0.5573,0.9016,0.9692,0.0596,7,1.0846,35,23,0.794,0.9795,57,4.751,10.741,0.1733,0.389,0.063,0.1722,0.0402,0.1657,0.0155,0.0356,38.98,0.4139,8.994,0.348,0.3285,0.4292,6,0.0713,30,0,1,1,0.9334,0.9758,Complete,2020-07-20,128543400,Train
PRJ3-01853,Liberty Utility Corridor 1853,Infrastructure,Midwest,MI,Private,Unit Price,Design-Build,Moderate,High,Standard,2019-11-15,2021-09-21,2021,120977400,1350,0.501,0.5302,1.1256,1.02,-0.0376,-39,0.9391,36,0,0.523,0.9902,45,3.72,6.505,0.4938,0.2286,0.0623,0.0862,0.0801,0.1425,0.0202,0.0054,14.991,0.2629,0.23,0.2184,0.1371,0.2699,1,-0.0286,2,0,0,0,1.0294,0.9985,Complete,2023-07-29,117519200,Train
PRJ3-01854,Mesa Neighborhood 1854,Residential,Mountain,CO,Public,Cost Plus,Design-Build,Moderate,Low,Standard,2021-05-24,2021-10-22,2021,113113100,424,0.357,0.3675,0.9986,1.0089,0.0083,-4,0.9553,25,0,0.697,0.96,77,6.807,10.948,0.2235,0.4049,0.0892,0.064,0.0537,0.1727,0.0318,0.0262,22.237,0.2326,5.372,0.2897,0.1787,0.3001,4,0.0339,9,0,0,0,0.9672,0.9792,Complete,2022-07-31,116943000,Train
PRJ3-01855,Harbor District 1855,Mixed-Use,Southeast,NC,Private,Lump Sum,Design-Bid-Build,High,Moderate,Fast,2021-04-14,2022-08-26,2022,325080500,970,0.515,0.4924,0.8965,0.9414,0.0614,22,0.9361,10,17,0.852,0.958,181,5.568,8.114,0.314,0.2919,0.0803,0.1661,0.0409,0.198,0.0284,0.0068,16.6,0.2213,0,0.4017,0.151,0.3385,1,0.1225,14,1,0,1,0.8909,0.9858,Complete,2023-12-24,364904500,Train
PRJ3-01856,Horizon Transit Program 1856,Infrastructure,Mountain,ID,Public,Guaranteed Maximum Price,IPD,Very High,Moderate,Standard,2019-10-08,2021-03-23,2021,395154800,1327,0.401,0.328,0.8885,0.7887,0.0517,97,0.862,35,20,0.682,0.986,238,6.023,7.446,0.3363,0.3101,0.085,0.2282,0.0585,0.1782,0.0467,0.0267,16.666,0.1795,3.026,0.3418,0.223,0.4752,3,0.1485,65,1,1,1,0.8707,0.9533,Complete,2023-07-31,453846900,Train
PRJ3-01857,Copper Office Campus 1857,Commercial,Midwest,MI,Public-Private Partnership,Lump Sum,CMAR,Moderate,Moderate,Standard,2023-12-23,2025-01-17,2025,44902100,695,0.564,0.6212,1.0189,1.0373,-0.0121,-40,1.0976,5,15,0.696,0.9581,28,6.236,8.54,0.3351,0.345,0.0738,0,0,0.1981,0.0233,0.013,35.246,0.3632,5.352,0.2051,0.3431,0.3202,4,-0.0211,-6,0,0,0,1.0215,1.0087,Complete,2025-11-11,43955900,Test
PRJ3-01858,Copper Water Program 1858,Heavy Civil,Southeast,FL,Public,Cost Plus,Design-Build,Moderate,High,Fast,2019-10-03,2020-10-26,2020,257563800,932,0.418,0.4049,1.032,0.9362,0.0131,12,1.052,0,15,0.529,0.9648,107,4.154,2,0.4989,0.0843,0.0572,0,0.0251,0.0218,0,0.0108,20.086,0.1708,3.678,0.1922,0.1765,0.2867,2,-0.0213,-11,0,0,0,1.0217,1.0119,Complete,2022-04-11,252083500,Train
PRJ3-01859,Summit Town Center 1859,Mixed-Use,Mountain,WY,Private,Unit Price,CMAR,Moderate,Low,Standard,2022-05-06,2023-09-12,2023,100966300,876,0.565,0.5604,1.0462,0.9754,-0.0436,4,1.0069,2,15,0.8,0.9596,36,3.566,8.539,0.1372,0.2719,0.0631,0.2047,0.0709,0.2726,0.0183,0.0197,10.68,0.1112,1.027,0.171,0.1825,0.3595,2,0.0649,-25,0,0,0,0.9391,1.0294,Complete,2024-09-03,107519200,Train
PRJ3-01860,Mesa Residences 1860,Residential,Southeast,TN,Public,Cost Plus,Design-Build,Low,Low,Fast,2023-11-08,2024-08-03,2024,28681100,657,0.41,0.4424,1.0981,1.0624,-0.0371,-21,1.1091,16,7,0.201,0.9833,4,1.395,7.666,0.425,0.3197,0.0629,0.1171,0.0624,0.0871,0,0.0042,16.081,0.2078,2.972,0.1417,0.1859,0.2699,2,-0.0122,-15,0,0,0,1.0124,1.0234,Complete,2025-08-11,28329800,Validation
PRJ3-01861,Redwood Manufacturing Facility 1861,Industrial,Southwest,AZ,Private,Cost Plus,IPD,Low,Low,Standard,2019-07-13,2020-05-11,2020,247226100,840,0.361,0.3887,1.0571,1.0497,-0.0209,-23,1.0316,35,0,0.354,0.9486,99,4.004,5.235,0.4202,0.2014,0.0297,0.1735,0.0507,0.0982,0.0226,0,16.737,0.1581,6.414,0.0564,0.2575,0.31,2,-0.0057,34,0,1,1,1.0057,0.9611,Complete,2021-12-03,245823400,Train
PRJ3-01863,Crescent Water Program 1863,Heavy Civil,Southeast,NC,Private,Lump Sum,Design-Build,Very High,Moderate,Standard,2022-02-10,2023-06-21,2023,178444000,1160,0.428,0.4043,1.0084,0.9259,-0.0115,27,0.991,20,21,1.099,0.9527,117,6.557,4.748,0.6068,0.1339,0.0628,0.2155,0.0756,0.2762,0.0459,0.0296,17.226,0.255,3.813,0.2634,0.198,0.3625,2,0.0025,4,0,0,0,0.9975,0.9966,Complete,2025-04-19,178893000,Train
PRJ3-01864,Riverside Marketplace 1864,Commercial,West,CA,Private,Cost Plus,Design-Bid-Build,High,Moderate,Fast,2022-09-03,2023-06-20,2023,43715600,672,0.432,0.3934,0.8481,0.9227,0.0732,26,0.977,15,13,0.39,0.9722,13,2.974,6.951,0.4104,0.2164,0.0249,0.1134,0.0163,0.0867,0.0509,0.0047,10.985,0.1846,2.544,0.3683,0.1106,0.2727,1,0.079,1,0,0,0,0.9268,0.9985,Complete,2024-07-07,47167700,Train
PRJ3-01865,Cedar Education Center 1865,Institutional,West,NV,Private,Lump Sum,Design-Build,Moderate,Moderate,Fast,2023-08-19,2024-10-23,2024,211436200,731,0.59,0.6002,0.9463,1.0064,0.0221,-7,0.9927,0,0,0.205,0.9691,87,4.115,5.274,0.3468,0.1982,0.0678,0.0978,0.0235,0.1317,0,0.0281,6.31,0.0752,4.035,0.1869,0.118,0.3258,2,0.0531,-25,0,0,0,0.9496,1.0354,Complete,2025-07-25,222668300,Validation
PRJ3-01866,Evergreen Urban Village 1866,Mixed-Use,West,CA,Public,Lump Sum,Design-Build,Moderate,High,Slow,2018-01-15,2019-05-14,2019,217993700,898,0.539,0.4993,0.9231,0.9872,0.0388,36,0.9628,8,0,0.7,0.9707,89,4.083,10.689,0.08,0.5342,0.1405,0.0699,0.0102,0.1973,0.0178,0.0118,31.589,0.4357,5.351,0.3436,0.2715,0.418,4,0.0556,39,0,1,1,0.9474,0.9584,Complete,2020-08-09,230103600,Train
PRJ3-01867,Evergreen Water Program 1867,Heavy Civil,Southeast,GA,Public,Lump Sum,Design-Bid-Build,High,High,Standard,2024-07-20,2025-12-10,2025,37071000,1021,0.498,0.4717,0.9534,0.9473,0.008,27,0.9052,3,12,0.728,0.9554,41,11.06,6.517,0.3348,0.2152,0.0758,0.1635,0,0.2289,0.0424,0.017,32.064,0.4143,9.862,0.4933,0.2753,0.3381,4,0.0034,9,0,0,0,0.9966,0.9913,Complete,2027-05-16,37196400,Test
PRJ3-01868,Canyon Medical Center 1868,Institutional,Northeast,MA,Public,Guaranteed Maximum Price,CMAR,Very High,Low,Standard,2019-09-15,2021-01-12,2021,95900400,818,0.593,0.5617,0.9433,0.931,0.0407,26,0.8827,21,12,0.842,0.9556,69,7.195,12.888,0.08,0.414,0.1133,0.2117,0.0636,0.305,0.0368,0.0162,18.959,0.2836,0,0.1971,0.25,0.3496,3,0.0977,15,0,0,0,0.911,0.982,Complete,2021-12-26,105267900,Train
PRJ3-01869,Copper Education Center 1869,Institutional,Mountain,ID,Private,Lump Sum,Design-Bid-Build,Very High,Moderate,Fast,2021-04-14,2022-07-06,2022,91771200,1038,0.432,0.3862,0.7963,0.9276,0.1153,48,0.9166,35,27,0.597,0.9701,40,4.359,10.339,0.1561,0.4359,0.0847,0.1113,0.0235,0.2148,0.058,0.0312,21.889,0.3314,5.663,0.3658,0.2255,0.3891,4,0.1703,17,1,0,1,0.8545,0.9839,Complete,2024-03-04,107395900,Train
PRJ3-01870,Redwood Apartments 1870,Residential,Mountain,CO,Private,Lump Sum,CMAR,Very High,Moderate,Slow,2021-02-24,2022-01-25,2022,40428700,564,0.594,0.4345,0.9399,0.7834,0.0494,90,0.9163,23,17,1.022,0.9464,25,6.184,14.249,0.08,0.5494,0.1616,0.2125,0.0752,0.2134,0.0823,0.0486,27.526,0.3126,10.027,0.3976,0.2554,0.4307,7,0.1366,84,1,1,1,0.8798,0.8704,Complete,2022-12-04,45950600,Train
PRJ3-01871,Evergreen Logistics Center 1871,Industrial,Mountain,MT,Private,Guaranteed Maximum Price,CMAR,Moderate,Moderate,Standard,2021-09-03,2023-04-02,2023,176687500,990,0.582,0.5845,1.0161,1.0108,-0.011,-2,1.0798,21,12,0.11,0.9798,86,4.867,7.444,0.481,0.302,0.0769,0.1256,0.0575,0.1964,0.0657,0.0058,21.884,0.2412,4.41,0.1764,0.2712,0.3559,2,0.0361,5,0,0,0,0.9651,0.995,Complete,2024-05-25,183067500,Train
PRJ3-01872,Redwood Town Center 1872,Mixed-Use,Mountain,MT,Public,Cost Plus,Design-Bid-Build,High,High,Standard,2024-01-24,2025-05-09,2025,110223100,793,0.594,0.6223,1.0853,1.0227,-0.0251,-22,0.9871,13,23,0.709,0.9631,61,5.534,5.854,0.4676,0.2307,0.0963,0.1674,0.057,0.1576,0.0507,0.0178,17.079,0.2804,3.026,0.1861,0.1712,0.3875,2,0.0214,-9,0,0,0,0.9791,1.0115,Complete,2026-03-18,112579200,Test
PRJ3-01873,Canyon Manufacturing Facility 1873,Industrial,West,OR,Public,Unit Price,CMAR,Moderate,Moderate,Fast,2020-01-22,2021-08-26,2021,69812500,1218,0.478,0.5035,1.062,1.0786,-0.04,-31,1.0248,0,10,0.609,0.9708,17,2.435,10.453,0.273,0.3166,0.0667,0.1121,0.0442,0.1474,0.0231,0,19.79,0.304,0,0.2287,0.1646,0.2233,2,-0.008,-13,0,0,0,1.0081,1.0108,Complete,2023-05-11,69250500,Train
PRJ3-01874,Northstar Medical Center 1874,Institutional,West,CA,Public,Lump Sum,Design-Bid-Build,High,Moderate,Slow,2023-06-02,2024-06-06,2024,133300400,1026,0.361,0.3503,0.9655,0.9339,0.0174,11,0.9381,22,11,0.747,0.9504,76,5.701,14.17,0.08,0.5171,0.1429,0.0256,0,0.1885,0.0414,0.03,42.533,0.3968,3.441,0.4312,0.2677,0.5094,6,0.0932,36,0,1,1,0.9148,0.9661,Complete,2026-04-29,145723300,Validation
PRJ3-01875,Canyon Housing 1875,Residential,Mountain,CO,Private,Cost Plus,Design-Build,Moderate,Low,Slow,2024-12-01,2025-09-28,2025,37263700,642,0.469,0.4981,0.8269,1.0306,0.1081,-19,1.012,35,14,0.774,0.9538,28,7.514,9.708,0.2123,0.364,0.0922,0.13,0.0934,0.101,0.0306,0.0347,47.723,0.5874,0,0.2296,0.3923,0.4015,5,0.1521,16,1,0,1,0.868,0.9757,Complete,2026-09-20,42931000,Test
PRJ3-01876,Crescent Transit-Oriented Development 1876,Mixed-Use,Southwest,TX,Private,Guaranteed Maximum Price,Design-Build,Very High,Low,Slow,2018-08-09,2019-09-07,2019,409567200,951,0.415,0.3711,0.8168,0.9033,0.1162,42,0.8643,18,2,0.442,0.9436,240,5.86,13.413,0.0832,0.4269,0.1361,0.1899,0.064,0.2744,0.0605,0.0181,35.954,0.3426,5.191,0.4057,0.439,0.5037,5,0.1733,22,1,0,1,0.8523,0.9774,Complete,2021-04-08,480526800,Train
PRJ3-01877,Granite Education Center 1877,Institutional,Northeast,NJ,Private,Cost Plus,Design-Build,Moderate,High,Fast,2023-07-02,2025-01-09,2025,56722600,968,0.576,0.5714,1.0341,1.0227,-0.0163,4,0.9838,13,15,0.255,0.9521,27,4.76,5.418,0.3383,0.149,0.0629,0.1067,0.0134,0.0925,0.0149,0,19.407,0.2767,0,0.1878,0.2593,0.3278,1,-0.0146,14,0,0,0,1.0148,0.9857,Complete,2026-03-10,55895400,Test
PRJ3-01878,Redwood Distribution Hub 1878,Industrial,West,WA,Public,Unit Price,Design-Bid-Build,Moderate,Moderate,Standard,2024-08-03,2025-09-08,2025,123312900,948,0.423,0.3868,1.018,0.9042,-0.0109,34,1.0428,9,0,0.526,0.9477,44,3.568,9.703,0.3368,0.3738,0.0889,0.1374,0.0699,0.1688,0.0413,0.0317,34.915,0.3403,5.873,0.3986,0.3433,0.3442,5,0.0773,5,0,0,0,0.9282,0.9948,Complete,2027-03-14,132850500,Test
